date,pcr_tests,pcr_pos_tests,pcr_positivity,ser_tests,ser_pos_test,ser_positivity,pcr_tests_APACHE,pcr_pos_tests_APACHE,pcr_positivity_APACHE,ser_tests_APACHE,ser_pos_tests_APACHE,ser_positivity_APACHE,pcr_tests_COCHISE,pcr_pos_tests_COCHISE,pcr_positivity_COCHISE,ser_tests_COCHISE,ser_pos_tests_COCHISE,ser_positivity_COCHISE,pcr_tests_COCONINO,pcr_pos_tests_COCONINO,pcr_positivity_COCONINO,ser_tests_COCONINO,ser_pos_tests_COCONINO,ser_positivity_COCONINO,pcr_tests_GILA,pcr_pos_tests_GILA,pcr_positivity_GILA,ser_tests_GILA,ser_pos_tests_GILA,ser_positivity_GILA,pcr_tests_GRAHAM,pcr_pos_tests_GRAHAM,pcr_positivity_GRAHAM,ser_tests_GRAHAM,ser_pos_tests_GRAHAM,ser_positivity_GRAHAM,pcr_tests_GREENLEE,pcr_pos_tests_GREENLEE,pcr_positivity_GREENLEE,ser_tests_GREENLEE,ser_pos_tests_GREENLEE,ser_positivity_GREENLEE,pcr_tests_LA_PAZ,pcr_pos_tests_LA_PAZ,pcr_positivity_LA_PAZ,ser_tests_LA_PAZ,ser_pos_tests_LA_PAZ,ser_positivity_LA_PAZ,pcr_tests_MARICOPA,pcr_pos_tests_MARICOPA,pcr_positivity_MARICOPA,ser_tests_MARICOPA,ser_pos_tests_MARICOPA,ser_positivity_MARICOPA,pcr_tests_MOHAVE,pcr_pos_tests_MOHAVE,pcr_positivity_MOHAVE,ser_tests_MOHAVE,ser_pos_tests_MOHAVE,ser_positivity_MOHAVE,pcr_tests_NAVAJO,pcr_pos_tests_NAVAJO,pcr_positivity_NAVAJO,ser_tests_NAVAJO,ser_pos_tests_NAVAJO,ser_positivity_NAVAJO,pcr_tests_PIMA,pcr_pos_tests_PIMA,pcr_positivity_PIMA,ser_tests_PIMA,ser_pos_tests_PIMA,ser_positivity_PIMA,pcr_tests_PINAL,pcr_pos_tests_PINAL,pcr_positivity_PINAL,ser_tests_PINAL,ser_pos_tests_PINAL,ser_positivity_PINAL,pcr_tests_SANTA_CRUZ,pcr_pos_tests_SANTA_CRUZ,pcr_positivity_SANTA_CRUZ,ser_tests_SANTA_CRUZ,ser_pos_tests_SANTA_CRUZ,ser_positivity_SANTA_CRUZ,pcr_tests_YAVAPAI,pcr_pos_tests_YAVAPAI,pcr_positivity_YAVAPAI,ser_tests_YAVAPAI,ser_pos_tests_YAVAPAI,ser_positivity_YAVAPAI,pcr_tests_YUMA,pcr_pos_tests_YUMA,pcr_positivity_YUMA,ser_tests_YUMA,ser_pos_tests_YUMA,ser_positivity_YUMA
2020-05-12T00:00:00Z,5852,308,0.052631579,3605,102,0.028294036,99,9,0.090909091,4,0,0,39,0,0,39,2,0.051282051,82,9,0.109756098,35,2,0.057142857,54,0,0,34,1,0.029411765,7,0,0,6,0,0,4,0,0,1,0,0,30,12,0.4,2,0,0,4033,187,0.046367468,2494,74,0.029671211,109,6,0.055045872,57,0,0,94,22,0.234042553,13,0,0,720,32,0.044444444,432,17,0.039351852,268,6,0.02238806,247,2,0.008097166,20,3,0.15,3,0,0,140,2,0.014285714,119,2,0.016806723,153,20,0.130718954,119,2,0.016806723
2020-05-11T00:00:00Z,5465,332,0.060750229,3857,113,0.029297381,103,18,0.174757282,,,,56,0,0,34,0,0,83,5,0.060240964,35,3,0.085714286,34,1,0.029411765,50,0,0,6,0,0,3,0,0,1,0,0,3,0,0,5,0,0,1,0,0,3381,206,0.060928719,2428,81,0.033360791,91,6,0.065934066,68,3,0.044117647,135,17,0.125925926,17,0,0,914,34,0.037199125,508,15,0.029527559,361,20,0.055401662,335,5,0.014925373,25,9,0.36,12,0,0,135,1,0.007407407,260,3,0.011538462,135,15,0.111111111,103,3,0.029126214
2020-05-10T00:00:00Z,1506,92,0.061088977,428,8,0.018691589,19,3,0.157894737,,,,9,0,0,3,0,0,27,3,0.111111111,4,0,0,17,0,0,10,0,0,3,0,0,,,,2,0,0,,,,2,0,0,2,0,0,1012,59,0.058300395,303,6,0.01980198,25,1,0.04,,,,23,8,0.347826087,1,0,0,222,14,0.063063063,58,1,0.017241379,88,1,0.011363636,42,1,0.023809524,3,0,0,1,0,0,35,0,0,2,0,0,19,3,0.157894737,2,0,0
2020-05-09T00:00:00Z,7939,290,0.03652853,931,21,0.022556391,53,3,0.056603774,1,0,0,498,2,0.004016064,7,0,0,264,18,0.068181818,2,0,0,16,0,0,10,0,0,3,0,0,,,,,,,,,,5,0,0,,,,4272,170,0.039794007,738,15,0.020325203,362,2,0.005524862,13,3,0.230769231,152,3,0.019736842,2,0,0,706,32,0.045325779,84,1,0.011904762,190,7,0.036842105,60,1,0.016666667,10,4,0.4,2,0,0,664,2,0.003012048,8,0,0,744,47,0.063172043,4,1,0.25
2020-05-08T00:00:00Z,5347,231,0.043201795,4798,117,0.02438516,116,19,0.163793103,1,0,0,30,0,0,50,0,0,73,7,0.095890411,52,0,0,64,0,0,36,0,0,7,0,0,6,0,0,3,0,0,2,0,0,13,0,0,8,0,0,3713,131,0.035281444,3176,80,0.025188917,96,9,0.09375,50,1,0.02,59,10,0.169491525,10,1,0.1,689,24,0.034833091,568,19,0.033450704,267,18,0.06741573,337,9,0.026706231,29,0,0,3,0,0,128,2,0.015625,353,6,0.016997167,60,11,0.183333333,146,1,0.006849315
2020-05-07T00:00:00Z,5276,259,0.04909022,3985,110,0.027603513,62,4,0.064516129,2,0,0,29,0,0,26,1,0.038461538,55,7,0.127272727,45,3,0.066666667,58,0,0,20,0,0,6,1,0.166666667,2,0,0,,,,1,0,0,5,0,0,1,0,0,3492,172,0.049255441,2672,80,0.02994012,90,7,0.077777778,40,0,0,58,11,0.189655172,14,2,0.142857143,963,25,0.02596054,473,17,0.035940803,222,11,0.04954955,259,5,0.019305019,39,6,0.153846154,4,0,0,125,9,0.072,238,2,0.008403361,72,6,0.083333333,188,0,0
2020-05-06T00:00:00Z,3927,276,0.070282659,4003,106,0.02648014,73,14,0.191780822,4,0,0,36,1,0.027777778,31,0,0,76,16,0.210526316,35,0,0,29,0,0,94,3,0.031914894,12,0,0,3,0,0,3,0,0,,,,94,0,0,214,2,0.009345794,2438,166,0.068088597,2591,73,0.02817445,76,5,0.065789474,65,3,0.046153846,73,21,0.287671233,19,0,0,644,27,0.041925466,347,13,0.037463977,185,12,0.064864865,215,6,0.027906977,27,1,0.037037037,2,0,0,102,0,0,263,4,0.015209125,59,13,0.220338983,120,2,0.016666667
2020-05-05T00:00:00Z,4051,269,0.066403357,3941,114,0.028926668,117,16,0.136752137,1,1,1,45,0,0,25,2,0.08,52,8,0.153846154,36,3,0.083333333,28,2,0.071428571,20,1,0.05,20,0,0,8,0,0,4,0,0,2,0,0,13,2,0.153846154,1,0,0,2440,155,0.06352459,2842,71,0.024982407,71,6,0.084507042,24,0,0,108,18,0.166666667,9,0,0,753,36,0.047808765,419,17,0.040572792,238,15,0.06302521,269,14,0.05204461,10,2,0.2,2,0,0,90,3,0.033333333,92,3,0.032608696,62,6,0.096774194,191,2,0.010471204
2020-05-04T00:00:00Z,3944,294,0.074543611,3956,107,0.027047523,74,10,0.135135135,2,0,0,38,0,0,34,0,0,77,10,0.12987013,29,0,0,24,1,0.041666667,13,0,0,16,0,0,2,0,0,3,0,0,4,0,0,16,1,0.0625,2,0,0,2415,172,0.071221532,2806,82,0.029223093,77,8,0.103896104,22,0,0,112,18,0.160714286,13,4,0.307692308,715,36,0.05034965,414,7,0.016908213,242,26,0.107438017,245,5,0.020408163,8,0,0,,,,67,1,0.014925373,154,7,0.045454545,60,11,0.183333333,216,2,0.009259259
2020-05-03T00:00:00Z,1065,77,0.072300469,366,19,0.051912568,29,4,0.137931034,,,,16,0,0,6,0,0,10,3,0.3,3,0,0,6,0,0,5,0,0,1,0,0,1,0,0,3,0,0,,,,3,0,0,,,,625,40,0.064,285,17,0.059649123,30,0,0,1,0,0,25,4,0.16,2,0,0,208,17,0.081730769,34,0,0,62,1,0.016129032,24,2,0.083333333,3,0,0,2,0,0,25,3,0.12,3,0,0,19,5,0.263157895,,,
2020-05-02T00:00:00Z,4478,190,0.042429656,424,11,0.025943396,33,2,0.060606061,,,,13,0,0,2,0,0,270,19,0.07037037,16,1,0.0625,16,0,0,9,0,0,3,0,0,,,,2,0,0,,,,5,0,0,1,0,0,2249,110,0.048910627,292,7,0.023972603,176,4,0.022727273,2,0,0,25,3,0.12,2,1,0.5,633,26,0.04107425,55,0,0,166,8,0.048192771,31,1,0.032258065,12,1,0.083333333,6,1,0.166666667,610,7,0.01147541,8,0,0,265,10,0.037735849,,,
2020-05-01T00:00:00Z,3583,226,0.063075635,3447,150,0.043516101,95,21,0.221052632,,,,27,0,0,24,2,0.083333333,36,4,0.111111111,56,5,0.089285714,21,1,0.047619048,17,0,0,13,1,0.076923077,4,0,0,1,0,0,2,0,0,6,1,0.166666667,1,0,0,2250,134,0.059555556,2491,104,0.041750301,101,5,0.04950495,32,1,0.03125,134,21,0.156716418,12,5,0.416666667,512,17,0.033203125,477,27,0.056603774,215,12,0.055813953,238,4,0.016806723,10,0,0,4,0,0,136,6,0.044117647,57,1,0.01754386,26,3,0.115384615,32,1,0.03125
2020-04-30T00:00:00Z,3030,236,0.077887789,2895,85,0.029360967,61,14,0.229508197,2,0,0,35,1,0.028571429,23,1,0.043478261,32,9,0.28125,50,3,0.06,17,0,0,11,0,0,7,0,0,3,0,0,4,0,0,1,0,0,9,0,0,,,,1981,145,0.073195356,2076,56,0.026974952,57,4,0.070175439,28,0,0,51,13,0.254901961,6,0,0,454,20,0.044052863,473,18,0.038054968,191,18,0.094240838,153,5,0.032679739,13,1,0.076923077,,,,108,9,0.083333333,49,1,0.020408163,10,2,0.2,20,1,0.05
2020-04-29T00:00:00Z,2777,222,0.079942384,2627,89,0.033878949,76,18,0.236842105,,,,20,0,0,13,0,0,27,5,0.185185185,25,0,0,19,0,0,16,1,0.0625,23,1,0.043478261,4,0,0,1,0,0,4,0,0,3,1,0.333333333,,,,1877,148,0.078849227,1904,57,0.029936975,62,3,0.048387097,23,1,0.043478261,73,12,0.164383562,10,1,0.1,351,15,0.042735043,469,24,0.051172708,149,7,0.046979866,101,3,0.02970297,6,0,0,1,0,0,55,8,0.145454545,28,1,0.035714286,35,4,0.114285714,29,1,0.034482759
2020-04-28T00:00:00Z,2879,231,0.080236193,1784,58,0.032511211,99,21,0.212121212,,,,10,0,0,8,1,0.125,43,11,0.255813953,12,0,0,12,0,0,6,0,0,10,1,0.1,2,0,0,1,0,0,,,,2,0,0,,,,1980,141,0.071212121,1274,34,0.026687598,74,9,0.121621622,36,1,0.027777778,77,22,0.285714286,9,0,0,326,15,0.04601227,293,17,0.058020478,174,10,0.057471264,85,3,0.035294118,5,0,0,3,0,0,52,1,0.019230769,30,2,0.066666667,14,0,0,26,0,0
2020-04-27T00:00:00Z,2502,269,0.107513989,1109,43,0.03877367,123,33,0.268292683,1,0,0,25,0,0,3,0,0,46,15,0.326086957,19,0,0,15,1,0.066666667,3,0,0,18,0,0,,,,1,0,0,1,0,0,2,0,0,,,,1626,155,0.095325953,816,38,0.046568627,48,3,0.0625,8,0,0,66,17,0.257575758,13,0,0,283,15,0.053003534,122,1,0.008196721,168,27,0.160714286,74,3,0.040540541,6,1,0.166666667,1,0,0,56,1,0.017857143,29,1,0.034482759,19,1,0.052631579,19,0,0
2020-04-26T00:00:00Z,600,71,0.118333333,6,1,0.166666667,49,15,0.306122449,,,,7,0,0,,,,11,3,0.272727273,,,,5,0,0,,,,2,0,0,,,,3,0,0,,,,,,,,,,345,33,0.095652174,3,1,0.333333333,17,2,0.117647059,,,,25,5,0.2,,,,88,9,0.102272727,2,0,0,30,3,0.1,1,0,0,,,,,,,16,1,0.0625,,,,2,0,0,,,
2020-04-25T00:00:00Z,784,93,0.118622449,20,1,0.05,27,3,0.111111111,,,,9,0,0,1,0,0,18,4,0.222222222,,,,5,1,0.2,,,,3,1,0.333333333,,,,,,,,,,12,0,0,,,,504,57,0.113095238,15,1,0.066666667,14,3,0.214285714,,,,19,7,0.368421053,,,,104,7,0.067307692,4,0,0,51,7,0.137254902,,,,2,0,0,,,,14,2,0.142857143,,,,2,1,0.5,,,
2020-04-24T00:00:00Z,2176,218,0.100183824,137,2,0.01459854,87,19,0.218390805,,,,19,1,0.052631579,,,,29,10,0.344827586,1,0,0,14,0,0,,,,8,1,0.125,,,,,,,,,,18,0,0,,,,1354,116,0.085672083,104,1,0.009615385,66,17,0.257575758,1,0,0,82,15,0.182926829,,,,301,22,0.073089701,18,1,0.055555556,126,11,0.087301587,12,0,0,6,0,0,,,,51,1,0.019607843,,,,15,5,0.333333333,1,0,0
2020-04-23T00:00:00Z,1893,124,0.06550449,30,4,0.133333333,101,12,0.118811881,,,,26,0,0,,,,56,4,0.071428571,,,,41,1,0.024390244,,,,6,0,0,,,,2,0,0,,,,9,0,0,,,,1077,61,0.056638812,21,3,0.142857143,32,3,0.09375,,,,64,11,0.171875,1,0,0,277,24,0.086642599,2,0,0,109,6,0.055045872,6,1,0.166666667,10,0,0,,,,68,0,0,,,,15,2,0.133333333,,,
2020-04-22T00:00:00Z,1790,152,0.084916201,18,0,0,79,27,0.341772152,,,,20,0,0,,,,18,7,0.388888889,,,,6,0,0,,,,7,0,0,,,,2,0,0,,,,5,0,0,,,,1178,70,0.05942275,17,0,0,23,0,0,,,,57,16,0.280701754,,,,243,20,0.082304527,1,0,0,83,8,0.096385542,,,,7,0,0,,,,51,1,0.019607843,,,,11,3,0.272727273,,,
2020-04-21T00:00:00Z,1691,158,0.093435837,11,3,0.272727273,72,9,0.125,,,,30,2,0.066666667,,,,28,5,0.178571429,,,,25,0,0,,,,2,0,0,,,,5,0,0,,,,5,0,0,,,,1018,88,0.086444008,11,3,0.272727273,31,3,0.096774194,,,,94,23,0.244680851,,,,197,15,0.076142132,,,,103,8,0.077669903,,,,19,2,0.105263158,,,,47,1,0.021276596,,,,15,2,0.133333333,,,
2020-04-20T00:00:00Z,1912,258,0.134937238,16,2,0.125,115,24,0.208695652,,,,29,2,0.068965517,,,,63,17,0.26984127,,,,24,1,0.041666667,1,0,0,6,3,0.5,,,,2,0,0,,,,1,0,0,,,,1083,115,0.106186519,13,2,0.153846154,38,9,0.236842105,1,0,0,98,22,0.224489796,,,,243,40,0.164609053,,,,115,14,0.12173913,,,,15,3,0.2,,,,56,0,0,1,0,0,24,8,0.333333333,,,
2020-04-19T00:00:00Z,597,98,0.164154104,2,1,0.5,27,12,0.444444444,,,,7,0,0,,,,21,5,0.238095238,,,,1,0,0,,,,3,0,0,,,,2,0,0,,,,3,0,0,,,,350,40,0.114285714,1,0,0,9,0,0,,,,34,20,0.588235294,,,,61,14,0.229508197,,,,46,5,0.108695652,,,,1,0,0,,,,22,0,0,1,1,1,10,2,0.2,,,
2020-04-18T00:00:00Z,626,92,0.146964856,4,1,0.25,16,4,0.25,,,,14,2,0.142857143,,,,27,10,0.37037037,,,,8,0,0,,,,,,,,,,,,,,,,2,0,0,,,,360,45,0.125,3,1,0.333333333,19,1,0.052631579,1,0,0,42,13,0.30952381,,,,63,10,0.158730159,,,,49,6,0.12244898,,,,1,0,0,,,,19,1,0.052631579,,,,6,0,0,,,
2020-04-17T00:00:00Z,1791,174,0.097152429,13,4,0.307692308,148,23,0.155405405,,,,21,3,0.142857143,,,,83,7,0.084337349,1,1,1,17,0,0,,,,4,0,0,,,,3,0,0,,,,2,0,0,,,,964,81,0.084024896,11,3,0.272727273,36,1,0.027777778,,,,126,14,0.111111111,,,,213,28,0.131455399,1,0,0,103,13,0.126213592,,,,8,2,0.25,,,,40,0,0,,,,23,2,0.086956522,,,
2020-04-16T00:00:00Z,1686,180,0.106761566,6,1,0.166666667,82,14,0.170731707,,,,25,2,0.08,,,,34,7,0.205882353,,,,32,1,0.03125,,,,6,0,0,,,,1,0,0,,,,1,0,0,,,,936,60,0.064102564,4,1,0.25,28,3,0.107142857,,,,78,20,0.256410256,,,,266,57,0.214285714,,,,107,14,0.130841121,1,0,0,2,1,0.5,,,,68,1,0.014705882,1,0,0,20,0,0,,,
2020-04-15T00:00:00Z,1598,165,0.103254068,6,3,0.5,123,27,0.219512195,,,,23,2,0.086956522,,,,31,8,0.258064516,,,,9,0,0,,,,11,0,0,,,,3,0,0,,,,,,,,,,887,73,0.082299887,6,3,0.5,31,0,0,,,,76,11,0.144736842,,,,209,25,0.119617225,,,,111,13,0.117117117,,,,10,4,0.4,,,,54,1,0.018518519,,,,20,1,0.05,,,
2020-04-14T00:00:00Z,1508,164,0.108753316,4,0,0,62,17,0.274193548,,,,25,1,0.04,,,,44,13,0.295454545,,,,26,2,0.076923077,,,,,,,,,,5,0,0,,,,1,0,0,,,,912,73,0.08004386,4,0,0,21,1,0.047619048,,,,67,14,0.208955224,,,,173,29,0.167630058,,,,101,13,0.128712871,,,,3,1,0.333333333,,,,54,0,0,,,,14,0,0,,,
2020-04-13T00:00:00Z,1639,210,0.128126907,6,2,0.333333333,74,14,0.189189189,,,,20,4,0.2,,,,52,19,0.365384615,,,,11,0,0,,,,1,0,0,,,,7,0,0,,,,4,0,0,,,,917,83,0.090512541,6,2,0.333333333,39,6,0.153846154,,,,85,29,0.341176471,,,,233,42,0.180257511,,,,103,7,0.067961165,,,,9,3,0.333333333,,,,68,1,0.014705882,,,,16,2,0.125,,,
2020-04-12T00:00:00Z,601,77,0.1281198,1,0,0,27,9,0.333333333,,,,12,0,0,,,,18,5,0.277777778,,,,61,0,0,,,,,,,,,,,,,,,,3,1,0.333333333,,,,297,19,0.063973064,1,0,0,15,0,0,,,,36,18,0.5,,,,67,18,0.268656716,,,,42,5,0.119047619,,,,1,0,0,,,,11,0,0,,,,11,2,0.181818182,,,
2020-04-11T00:00:00Z,556,65,0.116906475,1,0,0,22,6,0.272727273,,,,5,1,0.2,,,,19,8,0.421052632,,,,4,1,0.25,,,,1,0,0,,,,,,,,,,,,,,,,347,26,0.074927954,1,0,0,14,0,0,,,,15,6,0.4,,,,64,9,0.140625,,,,32,5,0.15625,,,,,,,,,,23,1,0.043478261,,,,10,2,0.2,,,
2020-04-10T00:00:00Z,1379,152,0.110224801,4,0,0,51,15,0.294117647,,,,10,0,0,,,,37,8,0.216216216,,,,8,0,0,,,,2,0,0,,,,1,0,0,,,,2,0,0,,,,812,57,0.070197044,4,0,0,33,5,0.151515152,,,,68,17,0.25,,,,192,42,0.21875,,,,75,8,0.106666667,,,,3,0,0,,,,58,0,0,,,,27,0,0,,,
2020-04-09T00:00:00Z,1517,166,0.1094265,5,0,0,39,7,0.179487179,,,,22,3,0.136363636,,,,38,13,0.342105263,,,,15,0,0,,,,3,0,0,,,,2,0,0,,,,2,0,0,,,,931,71,0.076262084,5,0,0,29,7,0.24137931,,,,65,16,0.246153846,,,,152,32,0.210526316,,,,109,15,0.137614679,,,,5,0,0,,,,75,2,0.026666667,,,,30,0,0,,,
2020-04-08T00:00:00Z,1402,169,0.120542083,1,0,0,82,11,0.134146341,,,,19,0,0,,,,22,8,0.363636364,,,,12,0,0,,,,4,0,0,,,,2,0,0,,,,1,0,0,,,,809,84,0.103831891,,,,30,3,0.1,,,,72,26,0.361111111,,,,194,28,0.144329897,1,0,0,78,5,0.064102564,,,,5,1,0.2,,,,52,1,0.019230769,,,,20,2,0.1,,,
2020-04-07T00:00:00Z,1552,154,0.099226804,1,1,1,66,6,0.090909091,,,,15,1,0.066666667,,,,33,11,0.333333333,,,,8,0,0,,,,9,0,0,,,,4,1,0.25,,,,4,0,0,,,,946,81,0.085623679,1,1,1,34,3,0.088235294,,,,58,22,0.379310345,,,,203,24,0.118226601,,,,100,3,0.03,,,,7,1,0.142857143,,,,57,0,0,,,,8,1,0.125,,,
2020-04-06T00:00:00Z,1909,193,0.101100052,1,1,1,54,9,0.166666667,,,,27,2,0.074074074,,,,38,14,0.368421053,,,,17,0,0,,,,6,0,0,,,,3,0,0,,,,7,1,0.142857143,,,,1167,98,0.083976007,1,1,1,36,3,0.083333333,,,,80,25,0.3125,,,,230,33,0.143478261,,,,114,5,0.043859649,,,,7,1,0.142857143,,,,105,1,0.00952381,,,,18,1,0.055555556,,,
2020-04-05T00:00:00Z,594,68,0.114478114,0,0,0,18,0,0,,,,11,0,0,,,,17,8,0.470588235,,,,6,0,0,,,,,,,,,,,,,,,,1,0,0,,,,385,35,0.090909091,,,,13,0,0,,,,23,5,0.217391304,,,,65,14,0.215384615,,,,28,5,0.178571429,,,,,,,,,,19,0,0,,,,8,1,0.125,,,
2020-04-04T00:00:00Z,783,104,0.132822478,0,0,0,24,7,0.291666667,,,,17,0,0,,,,14,4,0.285714286,,,,4,0,0,,,,2,0,0,,,,,,,,,,1,0,0,,,,492,57,0.115853659,,,,11,0,0,,,,33,9,0.272727273,,,,96,16,0.166666667,,,,45,7,0.155555556,,,,6,1,0.166666667,,,,30,2,0.066666667,,,,8,1,0.125,,,
2020-04-03T00:00:00Z,1661,161,0.096929561,0,0,0,44,2,0.045454545,,,,25,0,0,,,,31,12,0.387096774,,,,15,0,0,,,,2,0,0,,,,,,,,,,,,,,,,987,83,0.084093212,,,,43,3,0.069767442,,,,70,23,0.328571429,,,,242,28,0.115702479,,,,96,9,0.09375,,,,2,0,0,,,,82,1,0.012195122,,,,22,0,0,,,
2020-04-02T00:00:00Z,1751,130,0.07424329,1,0,0,24,2,0.083333333,,,,24,1,0.041666667,,,,35,6,0.171428571,,,,16,0,0,,,,5,0,0,,,,2,0,0,,,,2,0,0,,,,1093,72,0.065873742,,,,41,1,0.024390244,,,,65,12,0.184615385,1,0,0,205,26,0.126829268,,,,109,7,0.064220183,,,,7,0,0,,,,103,3,0.029126214,,,,20,0,0,,,
2020-04-01T00:00:00Z,1720,141,0.081976744,0,0,0,35,2,0.057142857,,,,24,3,0.125,,,,30,9,0.3,,,,21,1,0.047619048,,,,11,0,0,,,,,,,,,,2,0,0,,,,1016,66,0.06496063,,,,38,0,0,,,,105,26,0.247619048,,,,194,21,0.108247423,,,,119,5,0.042016807,,,,8,1,0.125,,,,90,5,0.055555556,,,,27,2,0.074074074,,,
2020-03-31T00:00:00Z,1663,138,0.082982562,0,0,0,30,0,0,,,,22,1,0.045454545,,,,41,11,0.268292683,,,,5,0,0,,,,12,0,0,,,,2,0,0,,,,2,0,0,,,,1030,68,0.066019417,,,,46,2,0.043478261,,,,70,15,0.214285714,,,,182,27,0.148351648,,,,135,12,0.088888889,,,,5,0,0,,,,66,2,0.03030303,,,,15,0,0,,,
2020-03-30T00:00:00Z,1805,164,0.090858726,0,0,0,34,0,0,,,,23,1,0.043478261,,,,38,14,0.368421053,,,,16,1,0.0625,,,,9,0,0,,,,2,0,0,,,,4,0,0,,,,1105,87,0.078733032,,,,33,3,0.090909091,,,,66,20,0.303030303,,,,229,18,0.07860262,,,,116,10,0.086206897,,,,8,0,0,,,,90,7,0.077777778,,,,32,3,0.09375,,,
2020-03-29T00:00:00Z,527,59,0.111954459,0,0,0,14,1,0.071428571,,,,11,0,0,,,,21,6,0.285714286,,,,3,0,0,,,,2,0,0,,,,,,,,,,1,0,0,,,,314,29,0.092356688,,,,13,0,0,,,,32,11,0.34375,,,,57,8,0.140350877,,,,35,1,0.028571429,,,,,,,,,,16,3,0.1875,,,,8,0,0,,,
2020-03-28T00:00:00Z,892,96,0.107623318,0,0,0,19,1,0.052631579,,,,9,0,0,,,,26,12,0.461538462,,,,4,0,0,,,,,,,,,,,,,,,,,,,,,,578,53,0.091695502,,,,11,1,0.090909091,,,,30,7,0.233333333,,,,128,19,0.1484375,,,,59,2,0.033898305,,,,3,0,0,,,,17,0,0,,,,8,1,0.125,,,
2020-03-27T00:00:00Z,1822,117,0.064215148,0,0,0,27,2,0.074074074,,,,17,0,0,,,,27,8,0.296296296,,,,16,0,0,,,,8,0,0,,,,2,1,0.5,,,,3,0,0,,,,1150,73,0.063478261,,,,41,2,0.048780488,,,,41,8,0.195121951,,,,266,17,0.063909774,,,,129,2,0.015503876,,,,1,0,0,,,,86,4,0.046511628,,,,8,0,0,,,
2020-03-26T00:00:00Z,1850,133,0.071891892,0,0,0,25,1,0.04,,,,16,0,0,,,,23,8,0.347826087,,,,13,0,0,,,,8,0,0,,,,2,0,0,,,,2,0,0,,,,1151,68,0.059079062,,,,38,3,0.078947368,,,,50,19,0.38,,,,266,18,0.067669173,,,,129,7,0.054263566,,,,5,0,0,,,,110,6,0.054545455,,,,12,3,0.25,,,
2020-03-25T00:00:00Z,2108,133,0.063092979,0,0,0,40,2,0.05,,,,26,0,0,,,,31,9,0.290322581,,,,19,0,0,,,,3,0,0,,,,,,,,,,5,0,0,,,,1397,91,0.065139585,,,,28,0,0,,,,38,7,0.184210526,,,,331,15,0.045317221,,,,111,7,0.063063063,,,,10,0,0,,,,57,2,0.035087719,,,,12,0,0,,,
2020-03-24T00:00:00Z,2003,128,0.063904144,0,0,0,24,0,0,,,,25,1,0.04,,,,32,6,0.1875,,,,18,1,0.055555556,,,,8,0,0,,,,3,0,0,,,,2,1,0.5,,,,1319,83,0.062926459,,,,45,1,0.022222222,,,,48,2,0.041666667,,,,297,23,0.077441077,,,,95,7,0.073684211,,,,8,0,0,,,,65,2,0.030769231,,,,14,1,0.071428571,,,
2020-03-23T00:00:00Z,1987,134,0.067438349,0,0,0,39,2,0.051282051,,,,24,0,0,,,,34,5,0.147058824,,,,8,0,0,,,,6,0,0,,,,5,0,0,,,,3,0,0,,,,1294,93,0.07187017,,,,40,4,0.1,,,,36,2,0.055555556,,,,333,23,0.069069069,,,,77,4,0.051948052,,,,6,0,0,,,,67,0,0,,,,15,1,0.066666667,,,
2020-03-22T00:00:00Z,516,39,0.075581395,0,0,0,24,0,0,,,,6,1,0.166666667,,,,9,2,0.222222222,,,,2,0,0,,,,,,,,,,,,,,,,1,0,0,,,,276,22,0.079710145,,,,35,0,0,,,,19,2,0.105263158,,,,98,9,0.091836735,,,,30,2,0.066666667,,,,1,0,0,,,,10,1,0.1,,,,5,0,0,,,
2020-03-21T00:00:00Z,592,38,0.064189189,0,0,0,16,1,0.0625,,,,4,0,0,,,,37,1,0.027027027,,,,4,0,0,,,,2,0,0,,,,,,,,,,2,0,0,,,,349,22,0.063037249,,,,4,0,0,,,,30,7,0.233333333,,,,97,5,0.051546392,,,,24,1,0.041666667,,,,4,1,0.25,,,,18,0,0,,,,1,0,0,,,
2020-03-20T00:00:00Z,1513,85,0.056179775,0,0,0,88,2,0.022727273,,,,13,0,0,,,,35,2,0.057142857,,,,9,0,0,,,,8,0,0,,,,1,0,0,,,,,,,,,,879,58,0.065984073,,,,10,0,0,,,,42,5,0.119047619,,,,275,14,0.050909091,,,,71,2,0.028169014,,,,5,0,0,,,,67,1,0.014925373,,,,10,1,0.1,,,
2020-03-19T00:00:00Z,1346,64,0.047548291,0,0,0,56,0,0,,,,4,1,0.25,,,,25,3,0.12,,,,6,0,0,,,,3,0,0,,,,2,0,0,,,,2,0,0,,,,822,46,0.055961071,,,,20,0,0,,,,48,5,0.104166667,,,,219,7,0.03196347,,,,75,1,0.013333333,,,,4,0,0,,,,58,1,0.017241379,,,,2,0,0,,,
2020-03-18T00:00:00Z,1190,48,0.040336134,0,0,0,20,1,0.05,,,,7,0,0,,,,8,2,0.25,,,,4,0,0,,,,3,0,0,,,,,,,,,,2,0,0,,,,774,31,0.04005168,,,,22,0,0,,,,21,3,0.142857143,,,,199,6,0.030150754,,,,78,4,0.051282051,,,,3,0,0,,,,37,0,0,,,,12,1,0.083333333,,,
